"","Products.Brand.Name","Inventory.Conversion.Inputs.Outputs.Output.Product","Strain.Name","Inventory.Conversions.Batch.Name","package_ID","Batch.Harvest.Date","Batch.Lab.Results.Lab.Result.URL","Products.Vendor.Name","Inventory.Producer.Name","Manufacturing.Date","Manufacture Date from Wholesale","Manufacture Date from Cult","Manufacture Date from Downtown"
"85","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Sunset Sherb","Sunset Sherb","SSherb-231229.0001-W52","56514","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","Forever 46, LLC - 00000057DCHF00477864","","3/5/2024","3/5/2024","",NA
"86","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Sunset Sherb","Sunset Sherb","SSherb-231229.0001-W52","56514","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/84a9fbf1-4d7b-4b62-98ac-95729160cb0a","Forever 46, LLC - 00000057DCHF00477864","","3/5/2024","3/5/2024","3/5/2024",NA
"87","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231229.0001-W52","56051","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","",NA
"88","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231229.0001-W52","56051","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","2/20/2024",NA
"89","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231229.0001-W52","56051","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","",NA
"90","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231229.0001-W52","56051","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","2/20/2024",NA
"91","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231229.0001-W52","56051","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","",NA
"92","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231229.0001-W52","56051","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","2/20/2024",NA
"93","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231229.0001-W52","56051","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","",NA
"94","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231229.0001-W52","56051","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","2/20/2024",NA
"95","DTF - Downtown Flower","DTF Premium Preroll 1g - Jet Cream","Jet Cream","JtCr-231229.0001-W52","56164","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","Forever 46, LLC - 00000057DCHF00477864","","2/23/2024","2/23/2024","",NA
"96","DTF - Downtown Flower","DTF Premium Preroll 1g - Jet Cream","Jet Cream","JtCr-231229.0001-W52","56164","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","Forever 46, LLC - 00000057DCHF00477864","","2/23/2024","2/23/2024","2/23/2024",NA
"97","DTF - Downtown Flower","DTF Premium Preroll 1g - Jet Cream","Jet Cream","JtCr-231229.0001-W52","56164","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","Forever 46, LLC - 00000057DCHF00477864","","2/23/2024","2/23/2024","",NA
"98","DTF - Downtown Flower","DTF Premium Preroll 1g - Jet Cream","Jet Cream","JtCr-231229.0001-W52","56164","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","Forever 46, LLC - 00000057DCHF00477864","","2/23/2024","2/23/2024","2/23/2024",NA
"99","DTF - Downtown Flower","Wedding Cake 3.5g - Signature","Wedding Cake","WeCa-231229.0001-W52","55843","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/49d86091-b23d-4e06-94b6-4ecd70a844c0","Forever 46, LLC - 00000057DCHF00477864","","2/14/2024","2/14/2024","",NA
"100","DTF - Downtown Flower","Wedding Cake 3.5g - Signature","Wedding Cake","WeCa-231229.0001-W52","55843","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/49d86091-b23d-4e06-94b6-4ecd70a844c0","Forever 46, LLC - 00000057DCHF00477864","","2/14/2024","2/14/2024","2/14/2024",NA
"101","DTF - Downtown Flower","Wedding Cake 3.5g - Signature","Wedding Cake","WeCa-231229.0001-W52","55843","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/49d86091-b23d-4e06-94b6-4ecd70a844c0","Forever 46, LLC - 00000057DCHF00477864","","2/14/2024","2/14/2024","",NA
"102","DTF - Downtown Flower","Wedding Cake 3.5g - Signature","Wedding Cake","WeCa-231229.0001-W52","55843","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/49d86091-b23d-4e06-94b6-4ecd70a844c0","Forever 46, LLC - 00000057DCHF00477864","","2/14/2024","2/14/2024","2/14/2024",NA
"103","DTF - Downtown Flower","Jet Cream 3.5g - Signature","Jet Cream","JtCr-231229.0001-W52","56312","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","Forever 46, LLC - 00000057DCHF00477864","","2/28/2024","2/28/2024","",NA
"104","DTF - Downtown Flower","Jet Cream 3.5g - Signature","Jet Cream","JtCr-231229.0001-W52","56312","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","Forever 46, LLC - 00000057DCHF00477864","","2/28/2024","2/28/2024","2/28/2024",NA
"105","DTF - Downtown Flower","Jet Cream 3.5g - Signature","Jet Cream","JtCr-231229.0001-W52","56312","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","Forever 46, LLC - 00000057DCHF00477864","","2/28/2024","2/28/2024","",NA
"106","DTF - Downtown Flower","Jet Cream 3.5g - Signature","Jet Cream","JtCr-231229.0001-W52","56312","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/5747e61b-b6fe-42df-b912-d6b9f2e8d6e7","Forever 46, LLC - 00000057DCHF00477864","","2/28/2024","2/28/2024","2/28/2024",NA
"107","GRÄS Cannabis","Gastropop 3.5g","Gastropop","324s-231229.0001-W52","56700","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/11/2024","3/11/2024","",NA
"108","GRÄS Cannabis","Gastropop 3.5g","Gastropop","324s-231229.0001-W52","56700","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/af7d90a7-6bc3-4ec1-9d7f-55fe74cd756f","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/11/2024","3/11/2024","3/11/2024",NA
"109","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","","3/6/2024","3/6/2024","",NA
"110","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","","3/6/2024","3/6/2024","3/6/2024",NA
"111","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","","3/6/2024","3/6/2024","",NA
"112","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","","3/6/2024","3/6/2024","3/6/2024",NA
"113","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","","3/6/2024","3/6/2024","",NA
"114","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","","3/6/2024","3/6/2024","3/6/2024",NA
"115","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/6/2024","3/6/2024","",NA
"116","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/6/2024","3/6/2024","3/6/2024",NA
"117","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/6/2024","3/6/2024","",NA
"118","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/6/2024","3/6/2024","3/6/2024",NA
"119","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/6/2024","3/6/2024","",NA
"120","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Dweebz","Dweebz","Dwz-231229.0001-W52","56556","12/29/2023","https://orders.confidentcannabis.com/report/public/pdf/b489b2c3-c89e-4206-80c7-c0d4f556d720","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/6/2024","3/6/2024","3/6/2024",NA
"121","High Scorez","High Scorez Comboz Infused 4pk Prerolls 2.4g - Fatso x Guava Cross","Fatso x Guava Cross","224-231214.01-W50-4pkIPR","56879","12/14/2023","","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/18/2024",NA,NA,"3/18/2024"
"122","DTF - Downtown Flower","Gastropop 3.5g - Mid","Gastropop","324s-231214.0001-W50","56052","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","",NA
"123","DTF - Downtown Flower","Gastropop 3.5g - Mid","Gastropop","324s-231214.0001-W50","56052","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","2/20/2024",NA
"124","DTF - Downtown Flower","Gastropop 3.5g - Mid","Gastropop","324s-231214.0001-W50","56052","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","",NA
"125","DTF - Downtown Flower","Gastropop 3.5g - Mid","Gastropop","324s-231214.0001-W50","56052","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024","2/20/2024",NA
"126","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231214.0001-W50","55740","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","Forever 46, LLC - 00000057DCHF00477864","","2/9/2024","2/9/2024","",NA
"127","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231214.0001-W50","55740","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","Forever 46, LLC - 00000057DCHF00477864","","2/9/2024","2/9/2024","2/9/2024",NA
"128","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231214.0001-W50","55740","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","Forever 46, LLC - 00000057DCHF00477864","","2/9/2024","2/9/2024","",NA
"129","DTF - Downtown Flower","Gastropop 7g - Mid","Gastropop","324s-231214.0001-W50","55740","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/1bd2b487-9d2b-47b9-920b-ba74d33e5a71","Forever 46, LLC - 00000057DCHF00477864","","2/9/2024","2/9/2024","2/9/2024",NA
"130","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Fatso","Fatso","224-231214.0001-W50","56468","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/5/2024","3/5/2024","",NA
"131","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Fatso","Fatso","224-231214.0001-W50","56468","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/5/2024","3/5/2024","3/5/2024",NA
"132","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Fatso","Fatso","224-231214.0001-W50","56468","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/5/2024","3/5/2024","",NA
"133","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Fatso","Fatso","224-231214.0001-W50","56468","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","Forever 46, LLC - 00000057DCHF00477864","3/5/2024","3/5/2024","3/5/2024",NA
"134","iLAVA","LAVA Rocks 3.5g - Gastropop","Gastropop","240220-001","56173","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/47732037-461e-4945-9b16-0ecf7f7707fa","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024",NA,NA
"135","iLAVA","LAVA Rocks 3.5g - Gastropop","Gastropop","240220-001","56173","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/47732037-461e-4945-9b16-0ecf7f7707fa","Forever 46, LLC - 00000057DCHF00477864","","2/20/2024","2/20/2024",NA,NA
"136","DTF - Downtown Flower","Fatso 3.5g - Signature","Fatso","224-231214.0001-W50","56293","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","","2/28/2024","2/28/2024","",NA
"137","DTF - Downtown Flower","Fatso 3.5g - Signature","Fatso","224-231214.0001-W50","56293","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","","2/28/2024","2/28/2024","2/28/2024",NA
"138","DTF - Downtown Flower","DTF Premium Preroll 1g - Fatso","Fatso","224-231214.0001-W50","56152","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","","2/22/2024","2/22/2024","",NA
"139","DTF - Downtown Flower","DTF Premium Preroll 1g - Fatso","Fatso","224-231214.0001-W50","56152","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","","2/22/2024","2/22/2024","2/22/2024",NA
"140","DTF - Downtown Flower","DTF Premium Preroll 1g - Fatso","Fatso","224-231214.0001-W50","56152","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","","2/22/2024","2/22/2024","",NA
"141","DTF - Downtown Flower","DTF Premium Preroll 1g - Fatso","Fatso","224-231214.0001-W50","56152","12/14/2023","https://orders.confidentcannabis.com/report/public/pdf/a2ca650e-8a02-4a17-86ef-5701ec6eb711","Forever 46, LLC - 00000057DCHF00477864","","2/22/2024","2/22/2024","2/22/2024",NA
"142","DTF - Downtown Flower","Cherry Treat 3.5g - Signature","Cherry Treat","ChryTrt-231130.0001-W48","55542","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/40789094-58b9-450f-bc9e-b2dbd84ce799","Forever 46, LLC - 00000057DCHF00477864","","2/5/2024","2/5/2024","",NA
"143","DTF - Downtown Flower","Cherry Treat 3.5g - Signature","Cherry Treat","ChryTrt-231130.0001-W48","55542","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/40789094-58b9-450f-bc9e-b2dbd84ce799","Forever 46, LLC - 00000057DCHF00477864","","2/5/2024","2/5/2024","2/5/2024",NA
"144","DTF - Downtown Flower","Cherry Treat 3.5g - Signature","Cherry Treat","ChryTrt-231130.0001-W48","55542","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/40789094-58b9-450f-bc9e-b2dbd84ce799","Forever 46, LLC - 00000057DCHF00477864","","2/5/2024","2/5/2024","",NA
"145","DTF - Downtown Flower","Cherry Treat 3.5g - Signature","Cherry Treat","ChryTrt-231130.0001-W48","55542","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/40789094-58b9-450f-bc9e-b2dbd84ce799","Forever 46, LLC - 00000057DCHF00477864","","2/5/2024","2/5/2024","2/5/2024",NA
"146","DTF - Downtown Flower","Blue Dream 3.5g - Mid","Blue Dream","BLDR-231130.0001-W48","55923","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/bd2344af-cfc6-4119-9ed1-2c77da1d82f3","Forever 46, LLC - 00000057DCHF00477864","","","2/16/2024","",NA
"147","DTF - Downtown Flower","Blue Dream 3.5g - Mid","Blue Dream","BLDR-231130.0001-W48","55923","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/bd2344af-cfc6-4119-9ed1-2c77da1d82f3","Forever 46, LLC - 00000057DCHF00477864","","","2/16/2024","2/16/2024",NA
"148","DTF - Downtown Flower","Blue Dream 3.5g - Mid","Blue Dream","BLDR-231130.0001-W48","55923","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/bd2344af-cfc6-4119-9ed1-2c77da1d82f3","Forever 46, LLC - 00000057DCHF00477864","","","2/16/2024","",NA
"149","DTF - Downtown Flower","Blue Dream 3.5g - Mid","Blue Dream","BLDR-231130.0001-W48","55923","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/bd2344af-cfc6-4119-9ed1-2c77da1d82f3","Forever 46, LLC - 00000057DCHF00477864","","","2/16/2024","2/16/2024",NA
"150","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Gello","Gello","Gell-231130.0001-W48","56097","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/549de380-9697-4fad-b41d-af8b50c4e844","Forever 46, LLC - 00000057DCHF00477864","","2/21/2024","2/21/2024","",NA
"151","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Gello","Gello","Gell-231130.0001-W48","56097","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/549de380-9697-4fad-b41d-af8b50c4e844","Forever 46, LLC - 00000057DCHF00477864","","2/21/2024","2/21/2024","2/21/2024",NA
"152","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Gello","Gello","Gell-231130.0001-W48","56097","11/30/2023","https://orders.confidentcannabis.com/report/public/pdf/549de380-9697-4fad-b41d-af8b50c4e844","Forever 46, LLC - 00000057DCHF00477864","","2/21/2024","2/21/2024","",NA
